,data,labels
20238,"It's good to finally meet you Captain  How are you fairing this morning, I am honored to meet you.",101
20239,"It's good to finally meet you Commander How are you fairing this morning, I am honored to meet you.",101
20240,"It's good to finally meet you How are you fairing this morning, I am honored to meet you.",101
20241,"It's good to finally meet you Captain Wang How are you fairing this morning, I am honored to meet you.",101
20242,"It's good to finally meet you Captain  How are you fairing this morning, I am honored to meet you.",101
20243,"It's good to finally meet you Commander How are you fairing this morning, I am honored to meet you.",101
20244,It's good to finally meet you I look forward to working with you,111
20245,It's good to finally meet you Captain Wang I look forward to working with you,111
20246,It's good to finally meet you Captain  I look forward to working with you,111
20247,It's good to finally meet you Commander I look forward to working with you,111
20248,It's good to finally meet you How are you doing on this beautiful day? I look forward to working with you,101
20249,It's good to finally meet you Captain Wang How are you doing on this beautiful day? I look forward to working with you,101
20250,It's good to finally meet you Captain  How are you doing on this beautiful day? I look forward to working with you,101
20251,It's good to finally meet you Commander How are you doing on this beautiful day? I look forward to working with you,101
20252,It's good to finally meet you How are you doing this evening? I look forward to working with you,101
20253,It's good to finally meet you Captain Wang How are you doing this evening? I look forward to working with you,101
20254,It's good to finally meet you Captain  How are you doing this evening? I look forward to working with you,101
20255,It's good to finally meet you Commander How are you doing this evening? I look forward to working with you,101
20256,It's good to finally meet you How are you today? I look forward to working with you,101
20257,It's good to finally meet you Captain Wang How are you today? I look forward to working with you,101
20258,It's good to finally meet you Captain  How are you today? I look forward to working with you,101
20259,It's good to finally meet you Commander How are you today? I look forward to working with you,101
20260,It's good to finally meet you How are you doing this fine day? I look forward to working with you,101
20261,It's good to finally meet you Captain Wang How are you doing this fine day? I look forward to working with you,101
20262,It's good to finally meet you Captain  How are you doing this fine day? I look forward to working with you,101
20263,It's good to finally meet you Commander How are you doing this fine day? I look forward to working with you,101
20264,It's good to finally meet you How are you? I look forward to working with you,101
20265,It's good to finally meet you Captain Wang How are you? I look forward to working with you,101
20266,It's good to finally meet you Captain  How are you? I look forward to working with you,101
20267,It's good to finally meet you Commander How are you? I look forward to working with you,101
20268,It's good to finally meet you How are you doing today sir? I look forward to working with you,101
20269,It's good to finally meet you Captain Wang How are you doing today sir? I look forward to working with you,101
20270,It's good to finally meet you Captain  How are you doing today sir? I look forward to working with you,101
20271,It's good to finally meet you Commander How are you doing today sir? I look forward to working with you,101
