,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30
739,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.892592191696167,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846,0.0037037148140370846
740,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.8619044423103333,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728,0.004761915188282728
741,The plan was to use one large aid station with American medics running it. How is this way better?,0.0027778081130236387,0.3844238519668579,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.28203803300857544,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.25853726267814636,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387,0.0027778081130236387
742,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.8388885259628296,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972,0.005555568728595972
743,"No, he is not here. I am taking his place.",0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563
744,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.8388884663581848,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547,0.005555569659918547
745,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.8925917744636536,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348,0.0037037294823676348
746,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.879165768623352,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942,0.004166697151958942
747,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.91944420337677,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917,0.002777785062789917
748,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.004166680388152599,0.8791662454605103
749,I’d rather not say.,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.011111151427030563,0.6777766346931458,0.011111151427030563,0.011111151427030563,0.011111151427030563
750,The plan was to use one large aid station with American medics running it. How is this way better?,0.002777809277176857,0.4259488880634308,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.24002006649971008,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.25903019309043884,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857,0.002777809277176857
751,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.9462960958480835,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795,0.001851858221925795
752,"I'd really prefer just to wait until the brief, if that is ok.",0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.8388885855674744,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961,0.005555565468966961
753,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.9256406426429749,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968,0.002564114285632968
754,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.9256406426429749,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243,0.0025641140528023243
755,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.8791660666465759,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836,0.0041666883043944836
