,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28
637,"No, he is not here. I am taking his place.",0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.6785703897476196,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785
638,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.8392848968505859,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005,0.0059524099342525005
639,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.9035710096359253,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903,0.0035714430268853903
640,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.8392850160598755,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202,0.005952406208962202
641,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.0014881022507324815,0.9598212838172913,0.0014881022507324815,0.0014881022507324815
642,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.9258236289024353,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464,0.0027472719084471464
643,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.8622444868087769,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425,0.0051020546816289425
644,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.8928568959236145,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059
645,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.892856776714325,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507,0.003968268167227507
646,Can I talk with you in private once questions are over?,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.7589280009269714,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742,0.008928591385483742
647,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.9035710096359253,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776,0.0035714434925466776
648,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.8622444868087769,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023,0.00510205514729023
649,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.8392850160598755,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489,0.005952406674623489
650,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.8928568959236145,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059
651,"No, he is not here. I am taking his place.",0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.6785703897476196,0.011904798448085785,0.011904798448085785,0.011904798448085785,0.011904798448085785
652,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.892856776714325,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219,0.003968267701566219
653,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.9397319555282593,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283,0.0022321499418467283
654,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.8928568959236145,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059,0.003968262579292059
