,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
766,Why does it have to be in private? We don't have a ton of time. ,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.7624985575675964,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791,0.01250007376074791
767,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.9321426153182983,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537,0.0035714406985789537
768,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028498470783,0.006250028032809496,0.006250028032809496,0.8812494874000549,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496
769,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555587355047464,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.894443929195404,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453,0.005555584095418453
770,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.8812494874000549,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496,0.006250028032809496
771,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.9136360287666321,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308,0.00454547256231308
772,"No, he is not here. I am taking his place.",0.01666676066815853,0.01666676066815853,0.6833315491676331,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853
773,"No, he is not here. I am taking his place.",0.016666758805513382,0.016666758805513382,0.6833315491676331,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382,0.016666758805513382
774,"No, he is not here. I am taking his place.",0.01666676066815853,0.01666676066815853,0.6833315491676331,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853
775,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.9366660714149475,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807,0.0033333655446767807
776,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.005000040866434574,0.005000040866434574,0.0050000413320958614,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.9049992561340332,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574,0.005000040866434574
777,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.003125014714896679,0.9406247138977051,0.003125014714896679,0.003125014714896679
778,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0050000278279185295,0.0050000278279185295,0.9049994945526123,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295,0.0050000278279185295
779,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.005555585492402315,0.8944438695907593,0.005555585492402315
780,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.0055555724538862705,0.005555571988224983,0.005555571988224983,0.8944441676139832,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983
781,"No, he is not here. I am taking his place.",0.01666676066815853,0.01666676066815853,0.6833315491676331,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853,0.01666676066815853
782,"I'd really prefer just to wait until the brief, if that is ok.",0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.8416658043861389,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184
783,"I'd really prefer just to wait until the brief, if that is ok.",0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.8416658043861389,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184,0.00833338126540184
784,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.8944441676139832,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983,0.005555571988224983
785,He is busy today,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.6833325028419495,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502,0.016666710376739502
786,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.9208326935768127,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666,0.004166699945926666
787,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.841665506362915,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034,0.008333396166563034
